File_name,Problem type,Variables number,DD Type,Max Width,Is Reduced,Objective Type,Optimization Value,Construction Time,Reduce Time,Solution Time,Number Node,Number Arcs,Actual Max Width,Sort
knapPI_1_5000_1000_1.txt,Knapsack,5000,RelaxGrouping,5000,true,max,325774.000000,65.659905,51.356423,10.502253,23830567,47389728,4911,true
knapPI_1_5000_1000_1.txt,Knapsack,5000,RelaxGrouping,10000,true,max,2447132.000000,77.525627,62.913402,3.264481,5652852,11125769,2752,true
knapPI_1_5000_1000_1.txt,Knapsack,5000,RelaxGrouping,5000,false,max,325774.000000,67.763369,na,8.920559,24915733,49402462,5000,true
knapPI_1_5000_1000_1.txt,Knapsack,5000,RelaxGrouping,20000,true,max,2471702.000000,84.661666,96.267269,3.761003,8634127,17073319,5021,true
knapPI_1_5000_1000_1.txt,Knapsack,5000,RelaxGrouping,10000,false,max,2447132.000000,79.572944,na,11.582252,42575910,84366806,10000,true
knapPI_1_10000_1000_1.txt,Knapsack,10000,RelaxGrouping,500,true,max,1385858.000000,57.702351,6.112289,1.437189,4877032,9713101,500,true
knapPI_1_5000_1000_1.txt,Knapsack,5000,RelaxGrouping,20000,false,max,2471702.000000,83.975530,na,17.561199,63917842,126068126,20000,true
knapPI_1_10000_1000_1.txt,Knapsack,10000,RelaxGrouping,1000,true,max,1039751.000000,71.430720,12.024953,2.979511,9755892,19434446,1000,true
knapPI_1_10000_1000_1.txt,Knapsack,10000,RelaxGrouping,2000,true,max,823182.000000,95.093905,28.720831,6.258831,19485506,38827055,1998,true
knapPI_1_10000_1000_1.txt,Knapsack,10000,RelaxGrouping,500,false,max,1385858.000000,57.681070,na,1.320454,4995860,9942525,500,true
knapPI_1_10000_1000_1.txt,Knapsack,10000,RelaxGrouping,1000,false,max,1039751.000000,70.564021,na,2.648396,9990620,19883199,1000,true
knapPI_1_10000_1000_1.txt,Knapsack,10000,RelaxGrouping,2000,false,max,823182.000000,93.792101,na,5.442063,19978472,39763029,2000,true
knapPI_2_100_1000_1.txt,Knapsack,100,RelaxGrouping,500,true,max,4277.000000,0.039121,0.021231,0.003286,4996,8442,82,true
